...1	Genes	moduleColor	GS.livermass2	p.GS.livermass2	MM.grey60	p.MM.grey60	MM.red	p.MM.red	MM.blue	p.MM.blue	MM.orange	p.MM.orange	MM.sienna3	p.MM.sienna3	MM.green	p.MM.green	MM.brown	p.MM.brown	MM.darkgrey	p.MM.darkgrey	MM.darkolivegreen	p.MM.darkolivegreen	MM.lightyellow	p.MM.lightyellow	MM.skyblue3	p.MM.skyblue3	MM.paleturquoise	p.MM.paleturquoise	MM.greenyellow	p.MM.greenyellow	MM.saddlebrown	p.MM.saddlebrown	MM.darkturquoise	p.MM.darkturquoise	MM.magenta	p.MM.magenta	MM.steelblue	p.MM.steelblue	MM.plum1	p.MM.plum1	MM.mediumpurple3	p.MM.mediumpurple3	MM.purple	p.MM.purple	MM.darkgreen	p.MM.darkgreen	MM.lightcyan	p.MM.lightcyan	MM.lightcyan1	p.MM.lightcyan1	MM.white	p.MM.white	MM.lightsteelblue1	p.MM.lightsteelblue1	MM.royalblue	p.MM.royalblue	MM.grey	p.MM.grey	MM.darkmagenta	p.MM.darkmagenta	MM.violet	p.MM.violet	MM.tan	p.MM.tan	MM.cyan	p.MM.cyan	MM.darkorange	p.MM.darkorange	MM.skyblue	p.MM.skyblue	MM.black	p.MM.black	MM.midnightblue	p.MM.midnightblue	MM.salmon	p.MM.salmon	MM.darkred	p.MM.darkred
240	C2H3orf38	C2H3orf38	red	-0.655957420972995	0.00050084537560965	-0.635205800244163	0.00085304374843593	0.883237312436732	1.0940756356996e-08	0.819310655413722	9.75208536513129e-07	-0.131368309224985	0.540620065154892	0.478777697099744	0.0179386561863195	-0.6650243491052	0.00039189233370406	-0.354569054857597	0.089123426924848	-0.160583918816789	0.453504290607619	-0.331922809966146	0.113061672055555	-0.144454119318094	0.500664143637516	-0.190960386638306	0.371410013878934	0.197464307901465	0.355026382143072	-0.0820113216005654	0.703228083417643	-0.200122066770674	0.348455528184093	0.573353103397842	0.00340139422490577	-0.039002569339041	0.856413883538595	0.397160181093135	0.0546426904143303	0.0169739090740569	0.937254462924157	-0.194265371205682	0.363030877962376	0.109083924883539	0.611881072620006	-0.19214022668927	0.368406049787881	-0.474824199083238	0.019048137563994	-0.144075416224168	0.501799614893887	-0.134483647113338	0.530975164215213	-0.126952810882365	0.554428058755984	-0.0571366854921631	0.790866824271499	-0.0858416496221357	0.690022706895015	0.150890768121261	0.48156062322432	-0.551619553917193	0.00520132885499935	0.196474506903202	0.357491950982467	0.218512625976788	0.304982953372745	0.00789466000474592	0.970794735489808	-0.0249415187885355	0.907903981474557	-0.341726221112385	0.10218051883266	0.0938491299825834	0.662701838830414	0.102636403812551	0.633194592162225	0.159285983573662	0.457210552777892
241	NOL6	NOL6	red	0.655257238319825	0.00051025442165412	0.562479332476724	0.00422171586013909	-0.83268484051596	4.4717464190427e-07	-0.664733226471743	0.00039504109701047	0.202151528872286	0.343486775352828	-0.643232322141773	0.0006974465346586	0.650311257962765	0.00058118228913967	0.580830748303428	0.00291916345144863	0.404999077452582	0.0496209202748297	0.270095091870656	0.201801640919311	0.0626149086986681	0.771312196876252	0.124927055229453	0.560816117995441	-0.280990540534086	0.183496926529947	0.0628159643460419	0.770597011327681	0.00728452623514869	0.973051013920655	-0.380351951182812	0.0667322542853433	0.0797353551350723	0.711114574425991	-0.276781366729308	0.190427610865189	0.0213643687342587	0.921069009989401	-0.0233949168368605	0.913593272661527	-0.386683205216293	0.061959190372364	0.195164132571665	0.36077143211918	0.432871550578949	0.0346161884571632	0.106546336801904	0.620234383829093	0.112691113232955	0.600087347687437	0.114395898356217	0.594547052315436	-0.0424419344445932	0.843897347273043	-0.16213071834726	0.449108067470848	-0.0821387087311176	0.702787539624801	0.470559137173242	0.0203068987203132	-0.108601281085614	0.613466286240002	-0.102765268997386	0.632765744350972	-0.0373088180670682	0.862590337961939	-0.0520530835633919	0.809123288694264	0.0711621417098982	0.741074771498863	-0.210954693457188	0.322425046743188	-0.107508237231108	0.617062531766355	-0.210026684764221	0.324607560636322
242	PARG	PARG	red	-0.655081258682974	0.0005126431379461	-0.706537825624957	0.00011384987651761	0.820332177986004	9.20905184447075e-07	0.861068390178594	6.65029632053743e-08	-0.242603228360806	0.253359411154466	0.373505750977744	0.0722049097527414	-0.678791684446854	0.00026574657451244	-0.318537029952383	0.129257903425395	-0.219382272962189	0.303014100423568	-0.261115753313545	0.217788077110384	-0.384635190025508	0.0634734935215495	-0.258327327190709	0.222919935556966	0.306528580087908	0.145157319952356	-0.0283529948642219	0.895370515570385	-0.260158775103992	0.219540331192754	0.546642421175239	0.00571027209875406	-0.107288795928426	0.617785554092686	0.506725656741323	0.0115054514359895	0.0619818596727062	0.773565226980733	-0.175320953252197	0.412547821284533	0.00584351444694218	0.9783806504187	-0.099983916106822	0.642047052633189	-0.449496791070424	0.0275483995064529	-0.293406856495954	0.164070674077457	-0.1238667437969	0.564172878691326	0.00257442072848097	0.990474498237212	-0.139013125812524	0.517098705906668	-0.188176708708293	0.378553226282239	0.0881137557682643	0.682230416720347	-0.478188782126477	0.0181005081582993	0.052764114508102	0.806563752648874	0.167211963803683	0.434826001732769	0.158775563379064	0.458672381331933	0.139285765242899	0.516269062918642	-0.327344909776196	0.118423782776591	0.161887451333064	0.449797972775951	-0.128717575551108	0.548890148227301	-0.0699418506785857	0.745370229780008
243	FLOT2	FLOT2	red	0.655008787224103	0.00051362966104339	0.62971014036533	0.0009760503212113	-0.796101439968205	3.28160640527266e-06	-0.679239321494097	0.00026232257631984	0.0701414424812368	0.744667153528816	-0.450702692992139	0.0270845786589716	0.671369856157625	0.00032845930463355	0.461070979766367	0.023349702296512	0.135648840202333	0.527388786308745	0.209556083801798	0.32571774014584	0.154322425067772	0.47152877149237	0.261490075978234	0.217105232444347	-0.321087937849689	0.126049238587507	-0.00871428945584916	0.967764085891527	0.447605967725929	0.0282884548511557	-0.428472975676584	0.0367082842344823	0.141030108971879	0.510976252984673	-0.176158092637434	0.410284368022985	-0.00044986104926649	0.998335453118359	0.21903519805852	0.303798922579528	0.014048942606076	0.948051154208818	0.261672894209146	0.216772253876521	0.323209174176468	0.123425281281494	0.320548812987127	0.126722521690146	0.0823402598614655	0.702090703595212	0.0620112483660474	0.773460592789064	-0.102298996637448	0.634317985447941	-0.0259522151227393	0.904188414424412	-0.0304640094455094	0.887626790738684	0.395279942600309	0.0559038207348178	-0.194597153975066	0.362195833875826	-0.305850158608085	0.146095289261325	-0.255400345958303	0.228392678345531	0.0403690681738197	0.851436728537824	0.0959053333087668	0.655751406154979	-0.0901481020785082	0.675280141616194	-0.0763351451713391	0.722950240619467	-0.191682887101548	0.369568798772606
244	RBM39	RBM39	red	-0.654874723199641	0.00051545894679761	-0.632804283997392	0.00090504659807837	0.823653965480697	7.62461363211083e-07	0.763903614558667	1.39903169778969e-05	-0.26289441294821	0.214556191876618	0.430506914580991	0.0357287817239757	-0.600775654475929	0.00190654337124996	-0.31420588090483	0.134840227772043	-0.206604766441169	0.332732333333937	-0.294933202414677	0.161786201829096	-0.244408245638727	0.249735030651158	-0.182198253834171	0.39415771484717	0.529748008372901	0.00775945553884711	-0.0762655532097047	0.72319313620151	-0.199484148274879	0.350026077281252	0.646811076271722	0.00063638355119467	-0.149308677524673	0.486221669730293	0.430495185785836	0.0357343700588064	-0.0740151881230837	0.731061404880137	-0.0866636794224242	0.687199939681723	0.00063834946397659	0.997638022040582	-0.0988367613276852	0.645890379249402	-0.34728952086506	0.0963611378168891	-0.190887378000361	0.371596362439281	-0.144306033924148	0.501107999460688	-0.0654729277926519	0.761163026240914	-0.0981059207169884	0.648343523705132	-0.05612168991867	0.79450373056906	-0.0336598612899016	0.875922792830081	-0.432092332575554	0.0349797401498441	0.175773752347185	0.411322692069347	0.0949038112003021	0.659133358969286	0.0386062453212039	0.857858404380953	-0.0107650395870609	0.960183248780451	-0.247976494069394	0.242669740897767	-0.0423963485029668	0.8440630109129	-0.0707493373896219	0.742527021492738	0.167090476109179	0.435164598683527
245	RALGAPB	RALGAPB	red	-0.65439843966373	0.00052200342249443	-0.674547631004661	0.00030019022771012	0.649037924258917	0.00060076495114841	0.717701437423788	7.87678056141258e-05	-0.30087623770534	0.153104088388305	0.604170749313484	0.00176828153595398	-0.57025155000051	0.00362030117827334	-0.476217231791418	0.0186510195228076	-0.247980723627381	0.242661444562933	-0.0459183205374981	0.831283240535341	-0.279347568328879	0.186181202061435	-0.390323764302344	0.0593361314364301	0.0405680314948353	0.850712504970033	0.0131116320893568	0.951512939174583	-0.225296929040518	0.289832588172166	0.221640123077632	0.297939178383579	-0.269804764405299	0.202305719829506	0.318013296171422	0.129923913039946	0.238976441312927	0.260744282695835	0.136386108773977	0.525125480556663	0.15152168278795	0.479708194010223	-0.00153401651096824	0.994323971596906	-0.365792124402364	0.0787730163226807	-0.230183046007037	0.2792185379221	-0.152290180996691	0.477456698580358	-0.0752584608853637	0.726711065292554	0.0673164443262565	0.754636580898914	0.129794873972616	0.545522068401232	0.154247454416682	0.471746783368303	-0.50062238206043	0.0127162735720346	0.0472497636397489	0.826462595220249	0.0327877052445838	0.8791144437249	-0.0621420092428542	0.77299508403709	0.046699064882356	0.828455737087875	-0.202199632466431	0.343369515936607	-0.067327426824216	0.754597748784146	-0.0382787374376277	0.859052438654947	0.568586874792389	0.00374262045491178
246	ATF2	ATF2	red	-0.654386891553396	0.00052216298995108	-0.734840280786561	4.32227710233833e-05	0.874884890680566	2.24687771210937e-08	0.823371537631904	7.74916546750703e-07	-0.197727146295845	0.354373339657929	0.440353006963867	0.0312761254036252	-0.733083718605065	4.60591380336671e-05	-0.289426019391173	0.170134830207822	-0.273169265285161	0.196516330524975	-0.286987995586953	0.173924933164316	-0.291862902677767	0.166404390073867	-0.26326276448629	0.213890924968126	0.304454163285521	0.148038908258736	0.0370577872099958	0.863506424112712	-0.299047108594485	0.15574034082818	0.537600219223232	0.00674173530940367	0.0313397008549125	0.884417422263174	0.366430148839798	0.0782131980298378	0.0123436931456092	0.954349818266229	-0.136317532470027	0.525335804514226	0.117619279640253	0.584131469365271	-0.0822412551262155	0.702432970139019	-0.436656564108351	0.0328926999753148	-0.272810902609967	0.197127545908952	-0.151556614482757	0.479605736748314	0.0372834068762325	0.862683063146913	-0.0243745283904541	0.909989202663711	-0.0638256965208357	0.767007993428555	0.0614167401313129	0.775577995647781	-0.432453784315122	0.0348107265297309	0.128677691506612	0.549015025154888	0.245729683182397	0.247103117526196	0.277536218195665	0.189171703665899	0.00667021749311532	0.975322934031699	-0.429697709490103	0.0361159657884718	0.0953132874208388	0.65774984638911	0.0194027790535565	0.92829703909218	0.0401802905116466	0.852123984207471
247	KLHL22	KLHL22	red	0.653331352982652	0.00053692735726287	0.577457623034069	0.00312898576045149	-0.917126334901859	2.96310615957348e-10	-0.586366373449462	0.00260067233089119	0.126718255144784	0.555166013709725	-0.665440000398157	0.0003874344000165	0.776481218191171	8.1665078215841e-06	0.264870668458076	0.21100315361662	0.395692696976456	0.0556250629799298	0.399819402609439	0.0528968571228006	0.0849353378318416	0.693139543549366	0.255566369529586	0.228079896606848	-0.298898306442165	0.155956203067592	-0.0612806593694555	0.77606288030367	0.168969619822833	0.429943115703034	-0.465957618524536	0.0217397145039875	0.0436678024187223	0.839444856551909	-0.191024129413521	0.371247359761778	-0.0326561643722257	0.879595976722714	0.0494407960827865	0.818543007486102	-0.268926385269764	0.203835991494746	0.0426720922513898	0.843061030150432	0.489239805172861	0.0152541884296407	0.145217990193288	0.498377678639919	0.100151051596872	0.641487836977811	0.0291733094017359	0.89236025830617	0.0808976382235165	0.707083475459203	0.0694630022365197	0.747057810778378	-0.162894182961421	0.446946511645956	0.292859341371943	0.164895615058366	-0.0492259111230005	0.819318970965212	-0.27083625572881	0.200518663763382	-0.188602560658103	0.377455381479339	0.10056376000942	0.640107773690029	0.0312807386143182	0.884633461335214	-0.368799836385336	0.0761602996095855	-0.191356488034333	0.37039993754481	-0.0696766718214036	0.746304646172142
248	LUC7L	LUC7L	red	-0.653183976698716	0.00053901723004225	-0.574820653361848	0.00330178096767053	0.726800103934132	5.75913228639628e-05	0.585173936636401	0.00266666203071506	-0.295463010305961	0.160998486919748	0.573171488237787	0.00341389657568991	-0.465088882247767	0.0220191763879823	-0.351944157002979	0.0916847029014846	-0.186015514433115	0.384152890260221	-0.146818448897929	0.493603890917582	-0.198319448911608	0.352904306134329	-0.304422228911697	0.148083583680459	0.570715098432493	0.00358684721885727	-0.00604025614339223	0.977652935973606	-0.306689272065062	0.144935780636729	0.506936904788793	0.0114653082122946	-0.274114603246992	0.194910179713758	0.474652313776327	0.0190976100710957	0.0100887978977037	0.962682716400194	0.186894013024455	0.381871036497201	0.111331480116731	0.604521448311934	-0.0412802326516748	0.848121066900993	-0.2713959961851	0.199553412484188	-0.202571813051793	0.342463076202341	-0.0297263493116393	0.890331613286676	0.0301540790866368	0.888763084413081	0.0277868243048791	0.897448976472791	0.0214549132726585	0.920735515206126	-0.0736292390710206	0.732413525094742	-0.304231699663428	0.148350328521145	-0.0620593861054275	0.773289213602858	-0.0656017813787811	0.760706337100264	-0.0927634379633996	0.666382693889739	-0.116658230059497	0.587228597585292	-0.0601538444166803	0.780081064901788	-0.213794062504026	0.315802802877946	0.0635460094241294	0.768001658494512	0.304099299649834	0.148535892048052
249	RPS6KA5	RPS6KA5	red	-0.653050642717085	0.00054091403179065	-0.637372185191885	0.00080835993902312	0.674709473363627	0.00029880892237004	0.632085743424269	0.00092112642829867	-0.40295690092137	0.0508930802189822	0.606830304407174	0.00166603848683746	-0.410926196350748	0.0460686697146659	-0.423889457251085	0.0389935644797331	-0.375124067764686	0.0708814697858636	0.00018438259883234	0.999317758999865	-0.366777821530862	0.0779094113716271	-0.249013312424791	0.240641555146215	0.291206431709786	0.167403654184183	0.0648679746798402	0.763308162787794	-0.195419664904963	0.360130536531446	0.43375081825974	0.0342095659233706	-0.447828663028523	0.0282004754445461	0.550535369457684	0.00530882039054268	0.125593064046863	0.558712260091043	0.231639050143845	0.276103861201701	0.175436388859472	0.412235298694482	-0.0264978174897336	0.902183452278099	-0.210625626936862	0.323197932612672	-0.340213749341931	0.103806625417779	0.0741670388381553	0.730529629135976	0.0303223992109064	0.888145947999038	0.0716273408228656	0.73943922373859	-0.0511579888843585	0.812348107892352	0.0345360319073869	0.872718339166671	-0.338617794000163	0.105543130894273	-0.164727381350733	0.441778825051825	-0.136784352455682	0.523904857400413	-0.080236110316427	0.709376897202365	-0.0500683049329698	0.81627798094189	-0.297046585621467	0.158660104040557	0.0483879025278695	0.822346640214558	0.00978288911301263	0.963813504127836	0.230741266560154	0.278021780335137
250	CNOT7	CNOT7	red	-0.652365171705862	0.00055075687779147	-0.74043778764392	3.51817780032839e-05	0.843542743951984	2.25503995949223e-07	0.680714658952435	0.00025130779431642	-0.217888630490841	0.306400511016532	0.566300479729773	0.00391629507508961	-0.711517107999582	9.68006263351253e-05	-0.274517973334634	0.194227577414008	-0.319228336166189	0.128382578140976	-0.274069213500045	0.194987092694871	-0.356595402951228	0.0871831287824991	-0.240416479250411	0.257795683929869	0.152064685667693	0.478116782026123	0.182300180353841	0.393888682089609	-0.185959764226613	0.384297959734166	0.572911453968033	0.00343186489520743	-0.0710018068361641	0.741638729713913	0.287454527586142	0.17319517521507	0.0469305576567713	0.82761777032075	-0.0547465325802531	0.79943778022423	0.211079729622525	0.322131665715204	0.0548015642676774	0.799240182704526	-0.406804878815717	0.0485167831915458	-0.313441841888	0.135842674411148	-0.0978134049868933	0.649326381236757	0.0550480246069784	0.79835538569337	0.012084554177553	0.955307238680988	-0.190167538600276	0.373436578697441	0.0314371913517122	0.884060232269365	-0.251302821994881	0.23620232853257	-0.0511126434097605	0.812511556411147	0.433862412472962	0.0341582309511975	0.255287951180107	0.228604586739092	-0.0121643699111643	0.955012343300789	-0.392123119462727	0.0580717269718123	0.162486802589972	0.448099219993265	-0.0100366724821857	0.962875392425457	-0.0118431322740686	0.956199255238426
251	ETV3	ETV3	red	-0.651650025139103	0.00056119049674251	-0.652819847112697	0.00054421095938363	0.864802875410831	5.01840996475823e-08	0.582720504259383	0.00280691460658383	-0.302436457646073	0.150880472137704	0.80643365680428	1.95038916115914e-06	-0.658649608646517	0.00046605181307461	-0.368376593012996	0.0765239323942977	-0.34143963580008	0.10248717942374	-0.232757222918273	0.273726889816531	-0.212036338081741	0.319892472159451	-0.336485791940823	0.107896192846837	0.355618370710418	0.0881146751612132	0.0997736076993546	0.642750988030281	-0.116445949363915	0.587913656287141	0.517182021785794	0.00965242285463609	-0.233120988981504	0.272956421448176	0.205784404855817	0.334698125101671	0.0140666435992065	0.947985787409284	0.220765231562475	0.299899349979972	0.340839202705806	0.103131878844604	0.00835427839205877	0.969095206501619	-0.350739809087246	0.0928780902029869	-0.256858915364974	0.22565449547078	-0.0399430899433704	0.85298767417906	0.0936488872556105	0.66338016151618	-0.00252527040127321	0.990656349410921	0.0484900924925664	0.821977302042968	0.139537976045574	0.515502156254166	-0.282542436546091	0.180986041381859	-0.103968789004055	0.628766132113871	0.129395563593742	0.546769364675494	0.119638625625988	0.577646978054933	-0.19219093236477	0.368277265218784	-0.146337154113598	0.495037080625667	0.0662113793856686	0.758546823685765	0.111615761808214	0.603593205364531	0.426741378515849	0.0375588303018382
252	CCDC71L	CCDC71L	red	0.651568888660951	0.00056238495595117	0.337908259637449	0.106321992759348	-0.529913110825213	0.00773681176344945	-0.277634386578953	0.189008791178622	0.329951225784944	0.115348746171261	-0.424433739589448	0.0387164613000519	0.341489343246389	0.1024339412463	0.355240143072415	0.0884772901365289	0.278852873486019	0.186994687960544	0.351841963314578	0.0917855195180057	0.131711382084605	0.53955395579405	0.353691073162487	0.089974091593986	-0.0446256099499162	0.835969306895842	-0.148765967908528	0.487825771310029	0.260016550058577	0.219801549914132	-0.484033881738538	0.0165456173857725	0.019224728092561	0.928953398827237	-0.296437892857542	0.159556083575397	0.00960614328635244	0.964466873698606	-0.047290252966433	0.826316093231636	-0.141255962626976	0.510292885514825	-0.208844547480368	0.327400655856263	-0.132224763752264	0.537960437721818	0.0834243121590682	0.698346744411116	0.0359002118506455	0.867732951147925	-0.1174752135437	0.584595293422034	0.0332404492362303	0.877457398082327	-0.0047599124647782	0.982388996621358	0.12090036910822	0.573611358774648	-0.0149470565718557	0.944734989117107	-0.213498956384729	0.316487181514014	0.0734981721214129	0.732872876377918	-0.276248440116955	0.191317713699507	0.23080402758206	0.277887431629579	-0.0701723037046648	0.744558460328903	-0.118974562906452	0.579775925699998	-0.161362586883354	0.451288389465633	0.0287740031227468	0.893825390124776
253	TOB1	TOB1	red	-0.65140956476035	0.00056473685450796	-0.721827469175896	6.84424042955842e-05	0.606579220627412	0.00167547007041128	0.52498852549811	0.00843633525932276	-0.326271963673595	0.119706896843652	0.442562080973424	0.0303406852230162	-0.67894705983418	0.00026455372203476	-0.369356001005307	0.075684460141252	-0.257774679624101	0.223946507123532	-0.272917239363899	0.196946045479902	-0.445119141625829	0.0292859236715557	-0.311536823357393	0.138365404287341	-0.0105535046633409	0.960965068321007	0.416359007572068	0.042990462320879	-0.129510530292711	0.54641011713578	0.367893758141728	0.076940368733086	0.0371398127858816	0.86320706959598	0.0442672220471403	0.837269426558545	-0.0230968145906829	0.914690346140895	-0.020652613511807	0.923691001022607	0.143208093943592	0.504404887246364	0.163128884315113	0.446283122337021	-0.363842955426183	0.0805020408003252	-0.230371302079767	0.27881457616954	0.0858214228835083	0.690092214233081	0.13275672980003	0.536311555796684	0.330982788945241	0.114147933672888	-0.00732873145873275	0.972887535790686	0.104904774218202	0.625662589126809	-0.03327455031154	0.87733260808243	0.138479860459667	0.51872328848149	0.326111687081847	0.119899433871938	0.279253841643711	0.186335141024374	-0.0923448683333765	0.667803786852019	-0.270930134840681	0.200356552064345	0.343084396515816	0.100736428236687	-0.205872484467057	0.334486731496957	-0.102285796172759	0.634361952192043
254	TP53INP2	TP53INP2	red	-0.651101265615202	0.00056931203531324	-0.763891382975696	1.39974199469875e-05	0.465719514235729	0.0218160228397279	0.348324691324184	0.0953060988561693	-0.410863594750625	0.0461051180628962	0.5112222079584	0.0106755765740697	-0.421262877666125	0.0403528781583803	-0.430523721873669	0.0357207748813971	-0.377112988269113	0.0692803716949687	-0.205505151376846	0.335368870592615	-0.282702220344537	0.180728873225932	0.0550600098386684	0.798312364628945	0.156639124656552	0.464817432176182	0.588573042717316	0.00248220709472839	-0.339323543370077	0.104772606053918	0.284613473213572	0.177672300110058	-0.15669302946509	0.464661863868408	0.201095802389113	0.346066245640219	0.171367855602736	0.423328697491974	0.385990564171921	0.0624681866223178	0.213798361710345	0.315792839300117	0.285186611954174	0.176762724658184	-0.383662588941838	0.0642025126213316	-0.0230709793677315	0.914785431865488	0.335779899515444	0.108683718914763	0.461019154041678	0.0233672784548959	0.316206043850512	0.132241131965257	-0.0632991103486026	0.768879129943348	0.09719005701088	0.651422733606352	0.160522323039675	0.453679820584986	-0.316393216709135	0.131999771263137	0.237706900896904	0.263361690218741	0.21715970395314	0.3080615770885	-0.25259939787107	0.233712384779777	-0.205893464515058	0.334436390580541	-0.0824667353504568	0.701653550398017	-0.120208321593764	0.575823297189871	-0.177674968131498	0.406200582435477
255	RBM27	RBM27	red	-0.650992746434773	0.00057093007137609	-0.706366088921675	0.00011448201752419	0.860891528128857	6.73820785889782e-08	0.694575395472245	0.00016594005387486	-0.259557950235523	0.220645252811892	0.703457068903546	0.0001256662725326	-0.694472145227526	0.00016646772096711	-0.409399010830693	0.0469642971369831	-0.273596729414173	0.195788946650497	-0.233266554214422	0.272648496316102	-0.143579913729737	0.50328719921045	-0.222061473734351	0.296997999587165	0.259656140425121	0.220464427335337	0.116634078458606	0.587306520760766	-0.266044619682524	0.208911389288448	0.506277626102395	0.0115909737362499	-0.0256278674037703	0.905380587132224	0.353967716167321	0.0897054031132786	-0.0538681124629495	0.802593456408007	0.258947741683014	0.221771219630096	0.355167678754039	0.0885468906681814	0.0579899867384453	0.787812566707047	-0.482221453623403	0.0170156239172916	-0.132560545157457	0.536919374306537	-0.0178270154413521	0.934107397909711	0.157407804019082	0.462601586242046	0.0145875450586963	0.94606233316265	0.137455538918423	0.521850726628247	-0.0141438950597193	0.947700514535549	-0.359113303215893	0.0848165111357722	-0.00716702949950354	0.973485541122985	0.0619813038572867	0.773567205918014	0.069644165352455	0.746419213812676	-0.0665568781781731	0.757323663280931	-0.293101184342661	0.164530873079821	0.0179534340129075	0.933641126722365	0.070426961986021	0.743661734861616	0.40475756791409	0.0497700612902284
256	LOC105943510	LOC105943510	red	0.650627636397587	0.00057640312547737	0.540180752615186	0.00643265807622919	-0.423948117722307	0.0389636244100533	-0.349419037046504	0.0942001251709616	0.358990814193256	0.0849305108097554	-0.281150582509361	0.183236883613508	0.337673713761237	0.106580384897633	0.0782163276434061	0.716394286615314	0.337526350863573	0.106742966660655	0.472368740310346	0.0197648353500715	0.276414011320021	0.191040869758638	0.280056490304622	0.185019681306316	-0.210260315741264	0.324057261231976	-0.289242551012171	0.170418026861653	0.679937398171707	0.00025705952980488	-0.151439487824743	0.479949321748457	0.109370776296025	0.610939726502057	-0.124127714811819	0.563345856060432	0.0775705838038306	0.718642551428178	-0.167532843879188	0.433932361117104	0.0451948986946925	0.833904962504504	-0.195859078914913	0.359030006407809	-0.103942281394295	0.62885411534925	0.213684993382993	0.316055639006471	-0.0683469792987356	0.750995320829796	-0.128237880660628	0.550392936468561	-0.17877119374004	0.403263390374477	0.341447139890673	0.102479141004774	-0.159271245176871	0.457252728970188	-0.0369456358341389	0.863915753022031	-0.0685677790396456	0.750215821397262	-0.114606078418434	0.593865506863715	-0.178570614876389	0.403799928766932	-0.0612384380427194	0.776213340367336	0.18227485802522	0.393955510154803	-0.105216511426805	0.624630294327533	0.0513595214166294	0.811621772595557	-0.0154943420071617	0.94271464442976
257	NR1D2	NR1D2	red	-0.650548527993919	0.00057759492934576	-0.61183784458691	0.00148718444590017	0.925254373119023	9.89355370705853e-11	0.555316597599428	0.00484841352033836	-0.133177722407975	0.535008326092576	0.802465056695572	2.39034757986494e-06	-0.695469947120475	0.00016142915708472	-0.312303011599381	0.137346773590537	-0.3133715806039	0.135935127594301	-0.258664924005665	0.222294374995857	-0.240073023680643	0.258496977034557	-0.227847825079214	0.28426022753963	0.354782625157671	0.0889174152074992	0.0652062597361788	0.762108409791333	-0.211895738080411	0.320220988596813	0.353405735781447	0.0902518547804927	-0.21336455800246	0.316799163574418	0.275892877083948	0.191913161341152	-0.0890375083549731	0.679071299259244	0.134928069374371	0.529605909347827	0.543590190061675	0.00604253550078552	-0.0278624323411558	0.897171374699665	-0.347423724366346	0.0962238706222748	-0.379976779786123	0.0670236755771144	-0.121317115256677	0.572281154563707	0.0156022383108411	0.942316377299897	-0.0781436412937426	0.716647242495722	-0.0440557038765479	0.838036942786304	0.104481424305932	0.627065574308894	-0.270926500069488	0.200362826979772	-0.0500263517903074	0.816429368735239	0.367880622699156	0.0769517217525287	0.141930806496971	0.508253655912054	-0.100862798688558	0.639108535243017	-0.245423491286352	0.247711347154375	0.294281781473511	0.162758432583229	0.186916000753665	0.381814023903519	0.0881702566560126	0.682037041393995
258	PACSIN2	PACSIN2	red	-0.650371989915573	0.0005802622355966	-0.582567612544117	0.00281585796248798	0.694867587226159	0.00016445469117277	0.483579866916739	0.0166623478884924	-0.244667756546256	0.249216730414251	0.468071484520992	0.021071676084699	-0.590025482084238	0.00240676085094978	-0.0572148258408629	0.790587008209087	-0.417691325687987	0.0422608339055011	-0.217175011151592	0.308026638457973	-0.317420179335451	0.130681140101705	-0.369271788659639	0.0757563647096369	0.457330433654661	0.0246459525630808	0.115259776218569	0.59174790606131	-0.11965212495172	0.577603735493074	0.565296740387833	0.00399465860926396	-0.306121301534703	0.145719897656425	-0.0112862101608419	0.958257189092754	0.00255389165335324	0.990550453655889	-0.0384300736285188	0.858500656964736	0.157214891671972	0.463157172534386	-0.00038369064934229	0.9985802923095	-0.219130481862845	0.303583337418799	-0.343303935078239	0.100504428889784	-0.0152553692289586	0.94359678868661	0.0167662873220346	0.938020508466335	-0.097619445272428	0.649978402259958	-0.148948903021131	0.487284768542755	0.0341161575307822	0.874253723187867	-0.146074456502155	0.495820207366614	0.244445753662793	0.249660075639686	0.288879119247519	0.170979979070267	0.227982475272163	0.283967974661626	-0.0359369326443662	0.86759882194274	-0.107768439421208	0.616205656336193	-0.12351760020168	0.565280171416618	0.161450516761096	0.451038520817487	0.0258398325713399	0.904601465200284
