...1	Genes	moduleColor	GS.livermass2	p.GS.livermass2	MM.grey60	p.MM.grey60	MM.red	p.MM.red	MM.blue	p.MM.blue	MM.orange	p.MM.orange	MM.sienna3	p.MM.sienna3	MM.green	p.MM.green	MM.brown	p.MM.brown	MM.darkgrey	p.MM.darkgrey	MM.darkolivegreen	p.MM.darkolivegreen	MM.lightyellow	p.MM.lightyellow	MM.skyblue3	p.MM.skyblue3	MM.paleturquoise	p.MM.paleturquoise	MM.greenyellow	p.MM.greenyellow	MM.saddlebrown	p.MM.saddlebrown	MM.darkturquoise	p.MM.darkturquoise	MM.magenta	p.MM.magenta	MM.steelblue	p.MM.steelblue	MM.plum1	p.MM.plum1	MM.mediumpurple3	p.MM.mediumpurple3	MM.purple	p.MM.purple	MM.darkgreen	p.MM.darkgreen	MM.lightcyan	p.MM.lightcyan	MM.lightcyan1	p.MM.lightcyan1	MM.white	p.MM.white	MM.lightsteelblue1	p.MM.lightsteelblue1	MM.royalblue	p.MM.royalblue	MM.grey	p.MM.grey	MM.darkmagenta	p.MM.darkmagenta	MM.violet	p.MM.violet	MM.tan	p.MM.tan	MM.cyan	p.MM.cyan	MM.darkorange	p.MM.darkorange	MM.skyblue	p.MM.skyblue	MM.black	p.MM.black	MM.midnightblue	p.MM.midnightblue	MM.salmon	p.MM.salmon	MM.darkred	p.MM.darkred
37	FRS2	FRS2	grey60	-0.74999714531312	2.4455865440387e-05	-0.857334805952352	8.74221257467303e-08	0.634112001343871	0.00087640091934649	0.605992115305978	0.00169770193573735	-0.43811756477764	0.0322459954296169	0.669359826593195	0.00034750976197749	-0.720071260678287	7.26822303557732e-05	-0.338448564371789	0.105728512400154	-0.438832815051994	0.0319331066618872	-0.124555732586502	0.561990636908013	-0.443571828456605	0.0299206101017529	-0.390951099123732	0.0588929162988605	-0.0007777837901826	0.997122098373841	0.425235280600412	0.0383112169402858	-0.179510837774369	0.401288315197532	0.259659307868823	0.220458595867636	-0.222112180017221	0.296884860780489	0.098213327500226	0.647982778049811	0.180793727014982	0.397875448877918	0.35914557505074	0.0847864951224798	0.337522183598978	0.10674756695324	0.157997875527512	0.460904332172365	-0.507657015793957	0.011329333122613	-0.267853335584877	0.205716012565471	0.294573013614282	0.162323270235259	0.385861190779561	0.0625636135442277	0.0763351276320118	0.722950301833399	0.134007060509055	0.532445369929777	0.13188950680835	0.539000814193989	-0.166072446088528	0.438007492268651	-0.0214052893784189	0.920918288955957	0.167674846839276	0.433537202783589	0.235207218197128	0.268564381081605	0.0260608532127019	0.903789148957081	-0.276424771582222	0.191022887513394	0.0251877352561945	0.906998653880592	-0.0970884438749164	0.651764707567681	0.313915770841967	0.135220234692528
38	LYNX1	LYNX1	grey60	0.749855973189814	2.45904022629259e-05	0.785724143503445	5.37735604506568e-06	-0.584176780179595	0.00272293059580283	-0.562447030537691	0.00422438081892967	0.413059766786024	0.0448398710988115	-0.522394152032126	0.00882549210743644	0.521699284718827	0.00893221448794512	0.238230784249451	0.262279566361715	0.280360787420884	0.184522643271479	0.228366692922337	0.283135085792845	0.456632034502868	0.0248942718416881	0.218142262213861	0.30582383590654	-0.274387621807102	0.194447985908972	-0.277340787290556	0.189496311772071	0.629289613326864	0.00098606045519042	-0.235118128837243	0.268751008783015	0.482309738090799	0.0169924802173803	-0.160967371113256	0.452412365355162	-0.0480512497318124	0.82356363988554	-0.292952378518098	0.164755231665422	-0.176480081105193	0.409415608263965	-0.133916254365865	0.532725711862466	0.194942631989607	0.361327511320277	0.422953135340952	0.0394739222475189	-0.0551334930177688	0.798048608750745	-0.208965718139862	0.327113694586305	-0.155013503306479	0.46952157681497	0.119810334868232	0.577097045319877	-0.0554482105691923	0.796919224298988	0.136505809780181	0.524758452871303	-0.0512746198467094	0.811927744586985	-0.125871318377639	0.557834338815776	-0.209124053811366	0.326738946583412	-0.0840491285458293	0.696191924755438	0.306762109806662	0.144835441636524	-0.00568933174855337	0.978950958011559	0.127673657165348	0.55216294292029	-0.19654508779553	0.357315804683226
39	MROH6	MROH6	grey60	0.744492307057466	3.02108244635481e-05	0.782766615870888	6.1599235691566e-06	-0.61324383247304	0.00144002406454517	-0.577187660030243	0.00314631652496182	0.267296789451437	0.206695699331819	-0.436916354918619	0.0327769569171188	0.539509424433069	0.00651190186388442	0.308303977506045	0.142723007618948	0.284112099117505	0.178470636968019	0.226714610826585	0.286727320508525	0.34655158585454	0.097118522185546	0.283210042091359	0.179913221767177	-0.2017151327919	0.344551639673157	-0.377903868136692	0.068651435798102	0.677417918016964	0.00027649846250341	-0.215596925482969	0.311641439975651	0.159680402830912	0.456082616380908	-0.255871976755313	0.227504886962842	-0.208673545223058	0.327805888781555	-0.176191371720303	0.410194530283481	-0.0410947572999567	0.848795797574424	-0.171310200910234	0.423487058253277	0.206023719923665	0.334123948756304	0.364336655153858	0.0800614164386653	-0.138048985716957	0.52003772851487	-0.254618946281379	0.229868617158211	-0.175376487128693	0.41239745631073	0.226004985713019	0.288279050850269	-0.0770641833915205	0.720407255798862	0.120572529144574	0.574658741637337	0.125023862205972	0.560510092642983	-0.25314476423087	0.232670251473941	-0.220947558062894	0.299490194231737	-0.0001846789976178	0.999316662283802	0.399964428615819	0.0528029056329104	0.0125912859279411	0.953435113844914	-0.070782526966147	0.742410228622752	-0.00723595018581831	0.973230657291409
40	NSMCE2	NSMCE2	grey60	0.744184159475754	3.05655914508064e-05	0.925020329042144	1.02283643501747e-10	-0.58179228373119	0.00286158342554237	-0.688120934755622	0.00020187720200784	0.547214439434164	0.00564973811223484	-0.562149167689225	0.00424902179944536	0.66953915992597	0.00034577199972742	0.316020432348914	0.132480792970498	0.30572037799847	0.146275211004078	0.0924639379851404	0.667399418429234	0.690771300110819	0.00018637437399453	0.468319095880331	0.0209945238215088	-0.191843353431958	0.369160584765619	-0.408138742028919	0.047713592912362	0.107155989359904	0.618223296855815	-0.266736264128768	0.207685568598513	0.434026866648173	0.0340826911570019	-0.197451454706196	0.355058335011183	-0.136992906897523	0.523266174961502	-0.313350338174368	0.135963088296265	-0.217212832840622	0.307940321029628	-0.212247511201197	0.319399444597356	0.399853576183523	0.0528747069403247	0.492671147441546	0.0144489715046928	-0.191886360098208	0.369051223434541	-0.325720009796547	0.120370896390183	-0.167372421481999	0.434379008852742	-0.0127391035528871	0.952889044937002	-0.0958731181223479	0.655860089150601	0.176122397374075	0.410380740387636	-0.0327226634255882	0.879352537780959	-0.0950479678500371	0.658646167512364	-0.201325594567759	0.345503816930334	-0.0925809497174112	0.667002126319138	0.441185680793236	0.0309208638696123	0.12983629279997	0.545392766665931	0.171812411739955	0.422108713328765	-0.222392151272053	0.296260655219085
41	SORCS2	SORCS2	grey60	0.742781677406715	3.22270478124482e-05	0.856326048623193	9.40032765209062e-08	-0.490934290824758	0.0148520837992906	-0.576469818542664	0.00319279540316427	0.60529960673133	0.00172424844043009	-0.497037735673202	0.0134749718012574	0.569236062042405	0.00369451008450888	0.327812857059127	0.117867325585307	0.623010868234426	0.00114635451235805	0.300537215736041	0.153590308792292	0.364123431294537	0.0802514935725532	0.121959854484552	0.570232283442181	-0.187924358716404	0.37920464519565	-0.375020328222808	0.0709657480810646	0.124381433753653	0.56254233694085	-0.234701759012069	0.269624333266922	0.265920901816046	0.209131170657487	-0.213769849797593	0.315858920351041	-0.163983469334374	0.443872026824324	-0.342466023417945	0.101392031717017	-0.171751494181878	0.422275774439387	-0.177970590308375	0.405407334730866	0.52488869824687	0.00845104103777829	-0.0491976243944056	0.819421128443459	-0.152335687803713	0.477323544576653	-0.27859185308024	0.187424897149757	-0.179312237816894	0.401818106545178	-0.0691799273017406	0.74805596843974	-0.122585521882332	0.568240961788724	0.111754942535633	0.603138966701536	-0.0188243597180172	0.930429463883417	-0.109794518728906	0.609550245703952	-0.185475043821539	0.385560579762073	-0.0999904040317127	0.642025341276785	0.0606120409110287	0.7784464860514	0.288445045130545	0.171652850306162	0.292020122443651	0.16616569418108	-0.176820201940595	0.408499031555051
42	DNAJC5	DNAJC5	grey60	0.742579160937036	3.24734161243514e-05	0.90125527868993	1.88777589053504e-09	-0.635159779115987	0.00085401558103674	-0.647938750980574	0.00061812493723359	0.550561669690968	0.00530619097457963	-0.52768319856239	0.00804733348752322	0.685708338466384	0.00021695442826176	0.292640803721367	0.165225694928189	0.468669038319311	0.0208858767794924	0.291122338828158	0.167531960446145	0.620067956614416	0.00122886888394259	0.376923180338612	0.0694319660934429	-0.27714036504842	0.189829606586728	-0.402605147188482	0.0511147423933308	0.0959971385531601	0.655441723917151	-0.387449236686642	0.0613999833660233	0.24559489772552	0.247370739845542	-0.219927762630304	0.30178314892449	-0.0198958965399942	0.926479469162584	-0.20950384110878	0.325841125589834	-0.121658928096288	0.571191146926511	-0.303417038413578	0.149494719226552	0.335470484234518	0.109030246110689	0.353084115723515	0.0905657058737839	0.0064387196601096	0.976179140021519	-0.154185075558834	0.471928218147956	-0.231381941703788	0.276652257918269	0.169243050184746	0.429186179507992	0.00210385707875135	0.992215553135132	0.0733348760717067	0.733445305707657	0.0296938625911185	0.890450761802223	-0.284271218052966	0.178217003944299	-0.210781108346016	0.322832610128842	-0.17577706513921	0.411313736122447	0.315713569014228	0.132877699570745	0.070777386142782	0.742428318625688	0.288570427899905	0.171458301791073	-0.0867698728098933	0.686835576974484
43	MARVELD3	MARVELD3	grey60	0.741891078777658	3.33229317429413e-05	0.874419055323296	2.33535894995355e-08	-0.602679791599001	0.0018279071193074	-0.601397124106554	0.00188056714526788	0.410491085108831	0.0463224702016684	-0.527106766323375	0.00812926746932017	0.604953607769764	0.00173764412834562	0.423833648185446	0.03902206605735	0.41437868163546	0.0440932075844311	0.246903965371217	0.244779507311994	0.344501592132006	0.099245759134785	-0.00538705054605414	0.980069097109734	-0.280209671340791	0.184769360867806	-0.423979257009326	0.0389477384173118	0.249220109034479	0.240238359413171	-0.235544624368159	0.267858320475423	0.375148674604335	0.070861490317508	-0.255974005667926	0.227313130436119	-0.0897322874548841	0.676698688380867	-0.318939135027908	0.128748239188736	-0.182009810928789	0.394655377874839	-0.160452029897557	0.453880179047364	0.393410592223528	0.0571798673205484	0.291814303712465	0.166478222990772	-0.233369726968488	0.272430381068844	-0.354667669656774	0.0890282578900872	-0.159327587458421	0.457091507817121	0.0034101452241612	0.987382480861196	0.0679351297271101	0.752449923424734	0.125440682841534	0.559193302951689	0.0294288638212687	0.891422758789478	-0.20535708305869	0.335724845665051	-0.290635272137285	0.168276462307579	-0.0741240073629287	0.73068031159645	0.418791100472121	0.0416659205539477	0.160891191397792	0.45262918597749	0.0185334450400385	0.93150213852083	-0.146201150077909	0.4954424449414
44	VIRMA	VIRMA	grey60	-0.741302018383393	3.40656810753972e-05	-0.724778109484968	6.18061685586111e-05	0.583578335430041	0.00275718142320866	0.49626615910528	0.0136430418942955	-0.441780382649337	0.0306691096115973	0.510363384949399	0.0108301379678914	-0.614296565010551	0.00140555598759029	-0.34203815196129	0.101847509309786	-0.30027521723529	0.153966810150324	-0.263178608682089	0.214042793759086	-0.56806187837191	0.00378191294655461	-0.536027066559563	0.00693616669708359	0.319256429048934	0.128347098004011	0.380643048312106	0.0665068081434227	-0.150891042387113	0.481559817166534	0.349316375377083	0.0943034692353174	-0.308809013822826	0.142035887887918	0.266154987976842	0.208715454425257	-0.00374505498089696	0.986143427229102	0.125491337522606	0.559033373559032	-0.0765068474467533	0.722351062300895	0.303714416694765	0.149076255423014	-0.15153290602793	0.479675274201196	-0.40014692559269	0.0526848637326184	0.0984046197977393	0.647340477637839	0.0153162277822643	0.943372129240667	0.174784608879919	0.414001595591535	-0.214718921357375	0.313663827905175	-0.132325903237436	0.53764676369169	0.0118880095549127	0.956033436742068	0.0374052242742421	0.86223856868208	0.277361038519742	0.1894626570404	-0.0193942660673505	0.928328419984807	0.131856348688411	0.539103762108563	-0.034465655002921	0.872975660367465	0.0482511983041893	0.822840778139686	-0.228618639296436	0.282589764677338	0.0917439261479336	0.669845993061862
45	LOC101555270	LOC101555270	grey60	0.740300956810763	3.53614067205949e-05	0.760625787443349	1.60118204168197e-05	-0.48461771773892	0.0163964905062212	-0.556276873853641	0.00476011294343378	0.546282008052546	0.00574869116956588	-0.452215976216073	0.0265114146347992	0.570304843955657	0.0036164416360596	0.335920458844141	0.108526568422448	0.462672914345813	0.022811659353803	0.445825004520788	0.0289999866788963	0.280336508323412	0.184562266914303	0.0631951076489266	0.769248834725141	-0.127232593355871	0.55354839633546	-0.284455155449243	0.177924121597008	0.289167392517508	0.170534134164872	-0.231120583508232	0.27721042613035	0.211314942993359	0.321580207398945	-0.159662314181327	0.456134313346305	-0.152157164585312	0.477846016099249	-0.282723609040469	0.180694467792974	-0.141748596831931	0.508803861394678	-0.185814293666101	0.384676640261644	0.529362030552121	0.00781260760607766	-0.14566014970001	0.497056543899817	-0.0698745792289924	0.745607242701585	-0.228233814932443	0.283422958155361	-0.0718847141158358	0.738534820487778	-0.0430740801516442	0.841600734680394	-0.139126211073419	0.516754509052866	0.139192157725682	0.516553838638213	-0.103787699624213	0.629367295963596	-0.0824790267733224	0.701611070894222	-0.133057600682182	0.535380024866911	-0.167477329161431	0.434086897153219	-0.102390222889124	0.634014171281857	0.0734049484105957	0.733199652355387	0.399120589856936	0.053351386844905	-0.143619003865006	0.503169765212098
46	SMARCC1	SMARCC1	grey60	-0.739862805497061	3.59420476501901e-05	-0.842322287980091	2.44158240376149e-07	0.629350350246823	0.0009846092583816	0.606004141876066	0.00169724401225483	-0.44533539745984	0.0291980824498289	0.62386834798775	0.00112322565907508	-0.622629706806486	0.00115676606037923	-0.435539424602373	0.0333941230227738	-0.468515179898743	0.0209335891660666	-0.208773215077097	0.327569659179963	-0.460220891423946	0.0236393515238385	-0.282987078285158	0.180271027270304	0.29565595415463	0.160712289489878	0.329544884469399	0.115824282238282	-0.251926201185749	0.235003023264006	-0.0233693173116962	0.913687477845776	-0.232523258356078	0.274223163949155	0.397766293714343	0.0542408893795072	0.141308808556318	0.510133053295153	0.317987478130528	0.129956808644838	0.252501537086973	0.233899710626583	0.0927014436598377	0.666593101723249	-0.305776220884631	0.146197773739935	-0.309180405253057	0.141532106060108	0.131497650392077	0.540218018557361	0.282429158083606	0.181168513260958	0.0598663394231409	0.781107177941052	0.168401754293932	0.431517436432783	0.0404613767953223	0.851100711985265	-0.183037007840718	0.391946919247229	-0.0510648846168653	0.812683711989641	0.286156365267769	0.17523107512155	0.253462212804273	0.23206505689395	-0.00886356626739806	0.967212167596965	-0.305289335072236	0.146873919701017	-0.0826249533852744	0.701106810705532	-0.161914990976055	0.449719842312839	0.232205711455019	0.274897642505833
47	USP3	USP3	grey60	-0.73864378445958	3.76019032521151e-05	-0.826510720928137	6.46156487363707e-07	0.705438041061468	0.00011795145841597	0.649310212831903	0.0005965301818736	-0.436162567013794	0.0331136844178626	0.551368841043031	0.00522602203432487	-0.690837705920277	0.00018599966888409	-0.297900079053338	0.157409756106445	-0.436975535610982	0.0327506358680403	-0.219327582628478	0.303137685522344	-0.464526237668213	0.022201716401703	-0.385343143856195	0.0629468524276304	0.413552930338244	0.0445595303829065	0.34612415035879	0.0975592419217966	-0.259831310359441	0.220142082649564	0.359111560726622	0.0848181320512436	-0.232154733471148	0.275006019192726	0.192924455875477	0.366417145481247	0.167097112415017	0.435146099059499	0.283504165293904	0.179441972779915	0.168678889751694	0.430748732735226	0.105385282461458	0.624071706996914	-0.337560242799061	0.106705558376737	-0.434217998566087	0.0339950640906423	0.27867771488429	0.187283306341484	0.45807103883821	0.0243848088912643	-0.0588987105671811	0.784563266816185	-0.0308993201200293	0.886031179957131	0.0680368019369568	0.752090753329815	-0.168390967228409	0.431547371967312	-0.140096561714015	0.513805604285684	0.070336439585834	0.743980453447058	0.388723566511414	0.0604783305835626	0.0482431725433885	0.822869790488637	-0.343735119046551	0.100049923958338	0.0312538980493089	0.884731808456019	-0.0142965728592804	0.947136726936901	0.124462450361541	0.562285868577144
48	ORAI1	ORAI1	grey60	0.736640066389591	4.0477096547539e-05	0.909629971591636	7.4120488377951e-10	-0.669295542383607	0.00034813452684768	-0.731187264796321	4.93039241607541e-05	0.506477827268968	0.0115526938206553	-0.508592186777508	0.0111547370526312	0.733943704125397	4.46506857626527e-05	0.214546206137679	0.314062601729676	0.433630378870691	0.0342650385315282	0.307822140573548	0.14338077159095	0.536433869194463	0.00688544566340437	0.2625380779452	0.215201074627142	-0.268060682925727	0.205351822945165	-0.339830172940843	0.104222042065888	0.0548974079654108	0.798896073575273	-0.379005046101708	0.0677830149148334	0.293188853435596	0.164398792189349	-0.212300667089972	0.319275413994516	-0.0774945531258683	0.718907414413399	-0.208036206386053	0.329318887948321	-0.157067273750141	0.463582544636456	-0.196474041497972	0.35749311264692	0.509719708071023	0.0109471871645613	0.281784820585429	0.182208843825777	-0.114877346185301	0.592986365651922	-0.258029212189073	0.22347330998344	-0.0157129938042115	0.941907570272026	0.0668227142840437	0.756382915024337	-0.0874270308180222	0.684582293613386	0.214678990685484	0.313755994359581	-0.110384086736211	0.607619188268296	-0.206596732148464	0.332751551827789	-0.221160791578314	0.299012120076163	-0.14040974538031	0.512855577722271	0.415186142058258	0.0436409246726415	0.0944051368918364	0.660819713999227	0.201628617280508	0.344762981362525	-0.155089560710428	0.46930094138043
49	ZHX1	ZHX1	grey60	-0.733114115792202	4.60086965084083e-05	-0.868113663581381	3.88248771211268e-08	0.578443830090315	0.00306635953630099	0.621085983426327	0.00119976728017573	-0.454926852861472	0.0255090221668428	0.414074929757045	0.0442642967868794	-0.671314007226229	0.00032897611224817	-0.399608695455855	0.0530335897847423	-0.413425745037792	0.0446316975000747	-0.262344095003564	0.215552683511779	-0.335126939658658	0.109415946959269	-0.17935494458659	0.401704147732016	0.0613470023174315	0.77582647613802	0.474163254874065	0.0192389435240003	-0.221297716871973	0.298705380442073	0.397509682833781	0.054410719915975	-0.0548099755695089	0.799209982023526	0.201968918330406	0.343932131229001	0.178045934716147	0.405205299623727	0.127883434537279	0.551504554026748	0.0475241214461296	0.825470000221002	0.148075508499489	0.489870412053017	-0.53802454892751	0.00669007719699608	-0.0578544436300847	0.788297520504508	0.237106801459796	0.264604759451168	0.357303571426362	0.08651256118759	0.315952777723099	0.132568226132326	0.126384098562771	0.556218101110135	-0.0141689184323311	0.947608109987953	-0.0840494525727517	0.696190807865553	0.0963872914725845	0.6541262547898	0.124300047558157	0.562800028146913	0.384483882114247	0.063586487788464	-0.0902304722784364	0.674999263687437	-0.253548917145178	0.231899941645251	-0.076519783509441	0.722305926569663	-0.133130592362587	0.535154148566353	0.0358592474806649	0.867882584945589
50	CITED2	CITED2	grey60	0.732434213029574	4.71486207680794e-05	0.698235140224167	0.00014815491455572	-0.704559875225443	0.00012131874796276	-0.616673497978078	0.00133031931169344	0.378782872344284	0.0679575476746612	-0.587943253764488	0.00251554020942858	0.609450108954276	0.00157030350155487	0.106757031438977	0.619539056780438	0.250431399994926	0.237885571829902	0.345636501984743	0.0980638583868944	0.321582382434913	0.12543403469008	0.37134615015739	0.0740001977197003	-0.332600239773188	0.11228356145246	-0.0925796187057701	0.667006645039754	0.269348826910228	0.203099058550395	-0.332272148486284	0.112659922541387	0.384041925136995	0.063917418521983	-0.353292545718703	0.0903622177422322	-0.151865600905284	0.478699940191843	-0.208082966958048	0.329207738741638	-0.310733189526867	0.139439620415266	-0.00211211810427983	0.992184987558145	0.46654058559247	0.0215537943966968	0.221693066384657	0.297820816276478	-0.0270993850045469	0.89997350401006	-0.24936643875205	0.239953324829654	0.156198575041184	0.46608985956715	0.008227648127279	0.969563433980059	-0.109551583143193	0.61034668858251	0.284612173871445	0.177674365849263	-0.109242883000982	0.611359353860518	-0.0570247885425879	0.791267564410691	-0.183402548691602	0.390985616539015	0.0113099643489806	0.958169407445566	0.116469022578211	0.587839179240152	0.265365399114743	0.210119924952372	-0.12488411244094	0.560951892437429	-0.187271274285653	0.380893498517476
51	ST3GAL3	ST3GAL3	grey60	0.72918692516076	5.29425735023215e-05	0.833065210014786	4.36937646799858e-07	-0.433651464204249	0.0342553217830215	-0.636625952724346	0.00082351848747048	0.524338755797629	0.0085324365920647	-0.319730557220137	0.127749362381226	0.579951727541577	0.00297265831878023	0.141980023882219	0.5081050874936	0.325494698141458	0.120642714832479	0.18641947824512	0.383102653754611	0.723030134245498	6.56656347259629e-05	0.608771876913499	0.00159462517027568	-0.195605957683085	0.35966371850642	-0.347186642932405	0.0964664628902249	0.140804511367041	0.511659289279114	-0.146633326050001	0.494154901340717	0.443628335681361	0.0298972399534071	-0.128350514312413	0.550039908584297	-0.27176173196362	0.198924422403231	-0.106553288377059	0.6202114374435	0.00418657975364121	0.984509981789964	-0.170180849157069	0.426595553782396	0.240416920841595	0.257794783046743	0.555229121859061	0.00485652514524997	-0.110615300718052	0.60686256888856	-0.219649409220394	0.302410893722898	-0.145349172558627	0.497985535881196	0.200336178979661	0.347929320940908	-0.133246029068165	0.534797015299929	0.156671838906928	0.464723016224837	-0.106313683062864	0.621002546448156	-0.130322619945258	0.543875604324769	-0.271776920000381	0.198898331283843	-0.264147026740979	0.212299541166583	0.350470341557762	0.0931466846895511	0.234699158993758	0.269629792416117	0.095791480540442	0.656135536705055	-0.0471631396717815	0.826776044425146
52	LOC101557147	LOC101557147	grey60	0.727091773558458	5.7004665921779e-05	0.898443202786433	2.53658210239317e-09	-0.565143957621208	0.00400670173845336	-0.667296717419863	0.00036805340393317	0.511959965461023	0.0105442622696383	-0.447730751327243	0.0282391300294749	0.655952193835507	0.0005009150577684	0.24033174842385	0.257968579504242	0.347251326603774	0.0964002306121581	0.0797790932072104	0.710962742563159	0.680890104966393	0.00025002509546033	0.480265063575408	0.0175351205754736	-0.226626842172874	0.286918958620929	-0.393514652673363	0.0571082476080624	0.288176575205112	0.172069934559867	-0.353811753939662	0.089856806901591	0.285106285333574	0.176890008837129	-0.243420962817844	0.251713246726528	-0.0843536999724867	0.69514236676248	-0.170577219002248	0.425503155434679	-0.0395058041023386	0.854580339644282	-0.177947546187401	0.405469138435121	0.442054928407422	0.0305534397504887	0.333300327245189	0.111483557671216	-0.162062310852581	0.44930201469708	-0.169446636841196	0.428623059526407	-0.258997611876071	0.221679055008025	0.0411425684780318	0.848621858020297	-0.0324356313029591	0.880403377192642	0.112792115783264	0.599758500072086	-0.0919085783860227	0.6692862221533	-0.184247265220845	0.388769273753617	-0.0789212426356637	0.713942615576966	-0.0905767234830082	0.673819026525939	0.236306945287145	0.266267448787594	0.0580443499269906	0.787618084498268	0.37771329172099	0.0688025885805439	-0.0564827185100736	0.793209621883849
53	LOC101555797	LOC101555797	grey60	0.725514767926687	6.02402639534699e-05	0.852761117993351	1.20967105181625e-07	-0.494437407378586	0.0140482719267804	-0.653478430456808	0.00053484871029419	0.574498940768639	0.00332340407826403	-0.427795496521678	0.0370392215693155	0.53166691694105	0.00749965387475128	0.465485551481601	0.0218912146841136	0.422966111128041	0.0394672335825682	0.334260197196159	0.11039350216006	0.402655710507625	0.0510828331107342	-0.017535867745529	0.935181321290517	-0.176224487300853	0.410105144714812	-0.322605951828426	0.124167394449554	0.307298405920198	0.144098179689427	-0.222135394358816	0.296833072536369	0.195579772890496	0.359729311787742	-0.169563454057197	0.428300124045649	-0.151542044471669	0.479648470326106	-0.311285086246546	0.138701261256052	-0.153726044554129	0.473264452112496	-0.135780856874203	0.526983174803594	0.443953081272683	0.0297632148411295	0.00976525060751626	0.963878706711532	-0.127021346227119	0.554212518389333	-0.283577634056617	0.179324393224836	-0.169827906519345	0.427569544734534	-0.0897724517759487	0.676561621619026	-0.145191049727989	0.498458230528986	0.199714874037689	0.349457551359239	-0.0256179093846038	0.905417191985464	-0.0925448053951185	0.66712483854663	-0.157404954611554	0.462609790000877	-0.134899436062353	0.529694077590454	0.238709505313471	0.261293229562798	0.0275396831875056	0.89835645881118	0.484948763466674	0.0163124213787515	-0.143316512956854	0.504078854680581
54	LOC101536928	LOC101536928	grey60	0.724087903584217	6.3305641724922e-05	0.785397221428211	5.45928837711005e-06	-0.56183894030002	0.00427481422986247	-0.672407529908641	0.00031898441521193	0.612971955474612	0.00144904234365829	-0.378095207107378	0.0684999335104488	0.551955044644881	0.00516843896852637	0.173886346119597	0.416442660071662	0.353574545839302	0.0900874483660767	0.428229141003586	0.0368271227235953	0.524764624355809	0.00846934831673101	0.4119706892732	0.0454638582395029	-0.126778117433647	0.55497763366754	-0.283809026572955	0.17895442020794	0.313744826139545	0.13544451012092	-0.372840443089986	0.0727544127948689	0.0223300048236197	0.917513043121317	-0.363364395272842	0.0809308981854797	0.0570529385140084	0.791166745179695	-0.220840987886174	0.299729304458375	-0.14470818580384	0.499903082844744	-0.127138478748714	0.553844230538096	0.368743195421244	0.0762088870524436	0.0986776961999651	0.646423994582122	-0.134121582083513	0.532091911410909	-0.275539334918599	0.192506479769513	-0.204764083082163	0.337152758546543	0.102786922924644	0.632693693950518	-0.209149082001302	0.326679733744545	0.160068107012027	0.454975303349616	-0.0691365258125594	0.748209042299027	0.0664787490201496	0.757600212577962	-0.151722850753688	0.479118305555563	-0.118129407385431	0.58249038378375	0.267996416666445	0.20546465505142	-0.0328415623916429	0.878917300311323	0.342853506257772	0.10098085132338	-0.0145709852059475	0.946123476788709
55	RAMP1	RAMP1	grey60	0.723423619810874	6.47788612844978e-05	0.830124582465701	5.21836902193002e-07	-0.722023175429157	6.79836493851135e-05	-0.732349388705275	4.72925648464869e-05	0.210596639296893	0.323266070301179	-0.494019675154305	0.0141422074306777	0.720715240747191	7.1101528689683e-05	0.321905300190202	0.12503342604516	0.30041175509789	0.1537705189995	0.0572915611486812	0.790312247944547	0.342322279451079	0.10154488147453	0.26267586517332	0.214951558281297	-0.226415111519335	0.28738159190324	-0.225794144719039	0.288741107272511	0.550663990857692	0.00529597161045694	-0.316901816557693	0.13134553098566	0.267426090787246	0.206467810225038	-0.300374218170608	0.153824465637318	-0.150752863635567	0.481966006162658	-0.0778006246393374	0.71784136508029	-0.0897505865192342	0.67663623884729	-0.00384639086292048	0.985768524493583	0.58638389286196	0.00259971323327493	0.280704459949322	0.183962395279665	-0.0858820656522737	0.689883828186469	-0.17597004984908	0.410792198599737	-0.0363596266295251	0.866055113396315	0.0598377128680749	0.781209366319679	-0.130518163576727	0.543266130722028	0.31477031848828	0.134103086797193	-0.0179375604941319	0.933699672059537	-0.234634607785407	0.269765350482221	-0.179241163401441	0.402007801611933	-0.0575690409930054	0.78931889953169	0.184422223762325	0.388311113497261	0.00581111146128778	0.978500505232718	0.0478865594483789	0.824159139110431	-0.0649171227791008	0.763133822516802
